Sample Rate: 128.0000,Sample Rate: 128.0000,Sample Rate: 128.0000,Sample Rate: 128.0000
0.0000038520,0.0000043860,-0.0000099110,0.0000075730
0.0000076910,-0.0000049460,-0.0000019410,0.0000086410
0.0000097490,-0.0000099230,0.0000094920,-0.0000048020
0.0000095490,-0.0000061590,0.0000039870,0.00000019600
0.0000071380,0.0000030280,-0.0000086330,-0.0000070910
0.0000030740,0.0000095490,-0.0000058480,0.00000093100
-0.0000017010,0.0000076600,0.0000073720,-0.0000062350
-0.0000060820,-0.00000097500,0.0000074370,-0.0000063030
-0.0000090560,-0.0000087510,-0.0000057690,-0.0000057120
-0.0000099320,-0.0000088200,-0.0000086810,-0.0000070200
-0.0000085090,-0.0000011200,0.0000038970,-0.0000032870
-0.0000051150,0.0000075660,0.0000095210,0.0000086040
-0.00000053700,0.0000095890,-0.0000018450,-0.0000061650
0.0000041650,0.0000031670,-0.0000099190,-0.0000079760
0.0000079030,-0.0000060440,-0.00000029300,-0.0000038640
0.0000098110,-0.0000099320,0.0000098560,0.0000039840
0.0000094470,-0.0000050730,0.0000024170,0.0000016980
0.0000068960,0.0000042540,-0.0000093350,0.0000065920
0.0000027470,0.0000098350,-0.0000044290,0.0000084180
-0.0000020360,0.0000067540,0.0000083800,-0.0000038440
-0.0000063490,-0.0000022750,0.0000062360,0.0000087860
-0.0000091920,-0.0000093000,-0.0000070350,-0.00000077200
-0.0000099060,-0.0000081340,-0.0000077530,0.0000070750
-0.0000083260,0.00000019500,0.0000053640,-0.0000084770
-0.0000048190,0.0000083530,0.0000089090,-0.00000079500
-0.00000019500,0.0000091540,-0.0000034430,-0.0000015670
0.0000044730,0.0000018930,-0.0000096510,-0.0000051100
0.0000081060,-0.0000070350,0.0000013630,-0.00000097900
0.0000098620,-0.0000097680,0.0000099450,0.0000024930
0.0000093350,-0.0000038970,0.00000078000,-0.0000082940
0.0000066450,0.0000054050,-0.0000097770,-0.0000035510
0.0000024170,0.0000099480,-0.0000028880,0.0000027430
-0.0000023700,0.0000057290,0.0000091540,0.0000065720
-0.0000066090,-0.0000035350,0.0000048610,-0.0000023230
-0.0000093170,-0.0000096860,-0.0000081060,-0.0000090220
-0.0000098690,-0.0000073060,-0.0000066090,-0.0000057090
-0.0000081340,0.0000015080,0.0000066820,-0.0000099360
-0.0000045170,0.0000089940,0.0000080490,-0.0000010540
0.00000014600,0.0000085590,-0.0000049460,0.0000043880
0.0000047760,0.00000058500,-0.0000091160,0.0000050990
0.0000083000,-0.0000079030,0.0000029810,-0.0000055560
0.0000099020,-0.0000094320,0.0000097580,-0.0000056800
0.0000092110,-0.0000026530,-0.00000087800,0.0000023040
0.0000063870,0.0000064620,-0.0000099480,-0.00000051800
0.0000020840,0.0000098860,-0.0000012660,-0.0000028270
-0.0000027000,0.0000046040,0.0000096750,-0.0000086470
-0.0000068600,-0.0000047330,0.0000033520,0.0000020040
-0.0000094320,-0.0000099020,-0.0000089520,0.0000064650
-0.0000098190,-0.0000063490,-0.0000052810,0.0000037310
-0.0000079330,0.0000027940,0.0000078130,-0.0000011190
-0.0000042090,0.0000094770,0.0000069660,0.0000052600
0.00000048800,0.0000078130,-0.0000063120,-0.0000070700
0.0000050730,-0.00000073100,-0.0000083260,0.00000036700
0.0000084830,-0.0000086330,0.0000045170,-0.00000034200
0.0000099290,-0.0000089310,0.0000093000,-0.0000091250
0.0000090760,-0.0000013630,-0.0000025120,-0.0000045580
0.0000061210,0.0000074050,-0.0000098420,0.0000063200
0.0000017490,0.0000096510,0.00000039000,0.0000025990
-0.0000030280,0.0000033980,0.0000099260,0.0000067120
-0.0000071040,-0.0000058480,0.0000017490,-0.0000066060
-0.0000095350,-0.0000099440,-0.0000095490,0.0000066690
-0.0000097580,-0.0000052810,-0.0000038070,-0.0000044880
-0.0000077220,0.0000040320,0.0000087280,0.0000030490
-0.0000038970,0.0000097950,0.0000056890,0.0000010430
0.00000082900,0.0000069310,-0.0000075020,0.0000045660
0.0000053640,-0.0000020360,-0.0000073060,-0.0000026620
0.0000086570,-0.0000092110,0.0000059270,0.0000041960
0.0000099450,-0.0000082730,0.0000085840,0.00000035100
0.0000089310,-0.000000048000,-0.0000040760,-0.0000061280
0.0000058480,0.0000082180,-0.0000094630,-0.0000090120
0.0000014110,0.0000092470,0.0000020360,0.0000015510
-0.0000033520,0.0000021320,0.0000099020,-0.0000067840
-0.0000073390,-0.0000068600,0.000000097000,-0.0000085030
-0.0000096270,-0.0000098110,-0.0000098810,-0.0000045190
-0.0000096860,-0.0000041210,-0.0000022270,0.0000058220
-0.0000075020,0.0000051980,0.0000094000,-0.0000059920
-0.0000035800,0.0000099400,0.0000042540,-0.0000098630
0.0000011690,0.0000059270,-0.0000084830,-0.0000012190
0.0000056490,-0.0000033060,-0.0000060820,-0.00000022400
0.0000088200,-0.0000096270,0.0000071720,0.0000022180
0.0000099490,-0.0000074700,0.0000076290,-0.0000093870
0.0000087750,0.0000012660,-0.0000055270,-0.0000098660
0.0000055680,0.0000088870,-0.0000088200,-0.0000095310
0.0000010720,0.0000086810,0.0000036260,-0.0000050140
-0.0000036710,0.00000082900,0.0000096020,-0.0000055970
-0.0000075660,-0.0000077530,-0.0000015560,-0.0000075920
-0.0000097080,-0.0000095070,-0.0000099380,0.0000017880
-0.0000096020,-0.0000028880,-0.00000058500,-0.00000076100
-0.0000072730,0.0000062740,0.0000098110,-0.0000038140
-0.0000032590,0.0000099110,0.0000027000,-0.0000050740
0.0000015080,0.0000048190,-0.0000092290,0.0000072890
0.0000059270,-0.0000045170,-0.0000046900,0.0000046300
0.0000089730,-0.0000098750,0.0000082180,-0.0000037240
0.0000099420,-0.0000065350,0.0000064620,0.0000057070
0.0000086080,0.0000025590,-0.0000068250,0.0000023280
0.0000052810,0.0000094000,-0.0000079330,-0.0000041190
0.00000073100,0.0000079620,0.0000051150,-0.0000068400
-0.0000039870,-0.00000048800,0.0000090360,0.0000042040
-0.0000077830,-0.0000085090,-0.0000031670,-0.0000033920
-0.0000097770,-0.0000090360,-0.0000097180,0.0000050100
-0.0000095070,-0.0000016040,0.0000010720,-0.0000040640
-0.0000070350,0.0000072390,0.0000099500,-0.0000064600
-0.0000029350,0.0000097080,0.0000010720,0.0000067060
0.0000018450,0.0000036260,-0.0000097180,0.0000043750
0.0000061980,-0.0000056490,-0.0000031670,-0.0000030500
0.0000091160,-0.0000099490,0.0000090360,-0.0000069570
0.0000099230,-0.0000054870,0.0000051150,0.0000088200
0.0000084320,0.0000038070,-0.0000079330,-0.0000012860
0.0000049890,0.0000097490,-0.0000068250,0.0000041340
0.00000039000,0.0000071040,0.0000064620,-0.0000090110
-0.0000042980,-0.0000017970,0.0000082180,-0.0000089970
-0.0000079910,-0.0000091160,-0.0000046900,-0.0000022270
-0.0000098350,-0.0000084060,-0.0000092290,-0.0000062550
-0.0000094000,-0.00000029300,0.0000027000,-0.0000031660
-0.0000067890,0.0000080780,0.0000098110,0.0000053960
-0.0000026060,0.0000093350,-0.00000058500,0.0000088530
0.0000021800,0.0000023700,-0.0000099380,0.0000023960
0.0000064620,-0.0000066820,-0.0000015560,-0.0000060430
0.0000092470,-0.0000098490,0.0000096020,0.0000015720
0.0000098920,-0.0000043420,0.0000036260,0.0000094440
0.0000082450,0.0000049890,-0.0000088200,0.00000020300
0.0000046900,0.0000099260,-0.0000055270,-0.0000081070
0.000000048000,0.0000061210,0.0000076290,-0.0000018260
-0.0000046040,-0.0000030740,0.0000071720,-0.00000053800
-0.0000081900,-0.0000095630,-0.0000060820,0.0000027160
-0.0000098810,-0.0000076290,-0.0000084830,-0.0000010280
-0.0000092830,0.0000010230,0.0000042540,-0.0000041580
-0.0000065350,0.0000087750,0.0000094000,-0.0000062150
-0.0000022750,0.0000087980,-0.0000022270,0.0000037570
0.0000025120,0.0000010720,-0.0000098810,-0.0000050430
0.0000067180,-0.0000075970,0.000000097000,0.0000095650
0.0000093680,-0.0000095760,0.0000099020,-0.0000051060
0.0000098490,-0.0000031210,0.0000020360,0.0000077610
0.0000080490,0.0000060820,-0.0000094630,0.0000031810
0.0000043860,0.0000099290,-0.0000040760,0.0000015080
-0.00000029300,0.0000050310,0.0000085840,0.0000053090
-0.0000049040,-0.0000042980,0.0000059270,0.0000024080
-0.0000083800,-0.0000098420,-0.0000073060,0.0000034850
-0.0000099150,-0.0000067180,-0.0000075020,-0.0000070450
-0.0000091540,0.0000023220,0.0000056890,0.00000022700
-0.0000062740,0.0000093170,0.0000087280,-0.0000090300
-0.0000019410,0.0000081060,-0.0000038070,0.0000043540
0.0000028410,-0.00000024400,-0.0000095490,-0.0000028580
0.0000069660,-0.0000083800,0.0000017490,-0.00000034200
0.0000094770,-0.0000091350,0.0000099260,0.0000047340
0.0000097950,-0.0000018450,0.00000039000,-0.0000043410
0.0000078440,0.0000070700,-0.0000098420,-0.0000081030
0.0000040760,0.0000097580,-0.0000025120,0.0000012610
-0.00000063400,0.0000038520,0.0000093000,-0.0000039460
-0.0000051980,-0.0000054460,0.0000045170,0.00000088500
-0.0000085590,-0.0000099480,-0.0000083260,-0.0000082180
-0.0000099380,-0.0000056890,-0.0000063120,-0.0000072110
-0.0000090150,0.0000035800,0.0000069660,-0.0000099200
-0.0000060050,0.0000096970,0.0000078130,-0.0000099200
-0.0000016040,0.0000072730,-0.0000052810,0.00000082000
0.0000031670,-0.0000015560,-0.0000089520,0.0000043150
0.0000072060,-0.0000090150,0.0000033520,-0.0000023030
0.0000095760,-0.0000085340,0.0000096750,-0.0000082150
0.0000097290,-0.00000053700,-0.0000012660,0.0000050440
0.0000076290,0.0000079330,-0.0000099480,0.0000012830
0.0000037620,0.0000094160,-0.00000087800,0.0000080640
-0.00000097500,0.0000026060,0.0000097580,0.0000059730
-0.0000054870,-0.0000064990,0.0000029810,0.0000048240
-0.0000087280,-0.0000098810,-0.0000091160,-0.0000035660
-0.0000099480,-0.0000045600,-0.0000049460,0.0000010510
-0.0000088650,0.0000047760,0.0000080490,-0.0000034090
-0.0000057290,0.0000099060,0.0000066820,0.0000074120
-0.0000012660,0.0000063120,-0.0000066090,0.0000025460
0.0000034890,-0.0000028410,-0.0000081060,-0.00000052100
0.0000074370,-0.0000094920,0.0000048610,0.0000034870
0.0000096630,-0.0000077830,0.0000091540,-0.00000042100
0.0000096510,0.00000078000,-0.0000028880,0.0000050790
0.0000074050,0.0000086570,-0.0000097770,0.0000019460
0.0000034430,0.0000089090,0.00000078000,-0.0000043400
-0.0000013140,0.0000013140,0.0000099450,-0.00000015500
-0.0000057690,-0.0000074370,0.0000013630,-0.0000054960
-0.0000088870,-0.0000096390,-0.0000096510,-0.0000047150
-0.0000099480,-0.0000033520,-0.0000034430,0.0000030870
-0.0000087050,0.0000058870,0.0000089090,-0.0000086720
-0.0000054460,0.0000099420,0.0000053640,-0.0000013600
-0.00000092600,0.0000052400,-0.0000077530,0.0000067790
0.0000038070,-0.0000040760,-0.0000070350,0.0000097710
0.0000076600,-0.0000098030,0.0000062360,-0.0000061290
0.0000097390,-0.0000068960,0.0000083800,-0.0000043990
0.0000095630,0.0000020840,-0.0000044290,-0.0000027820
0.0000071720,0.0000092290,-0.0000093350,0.0000059670
0.0000031210,0.0000082450,0.0000024170,-0.0000031140
-0.0000016520,0.0,0.0000098560,0.0000058230
-0.0000060440,-0.0000082450,-0.00000029300,-0.0000072790
-0.0000090360,-0.0000092290,-0.0000099190,0.00000062600
-0.0000099350,-0.0000020840,-0.0000018450,-0.0000083110
-0.0000085340,0.0000068960,0.0000095210,0.0000050080
-0.0000051570,0.0000098030,0.0000038970,-0.0000023160
-0.00000058500,0.0000040760,-0.0000086810,-0.0000059640
0.0000041210,-0.0000052400,-0.0000057690,0.0000038390
0.0000078740,-0.0000099420,0.0000074370,-0.0000037400
0.0000098030,-0.0000058870,0.0000073720,0.0000072130
0.0000094630,0.0000033520,-0.0000058480,-0.0000097510
0.0000069310,0.0000096390,-0.0000086330,0.0000060740
0.0000027940,0.0000074370,0.0000039870,0.0000026170
-0.0000019890,-0.0000013140,0.0000094920,-0.00000033700
-0.0000063120,-0.0000089090,-0.0000019410,0.0000095290
-0.0000091730,-0.0000086570,-0.0000099110,-0.0000095520
-0.0000099110,-0.00000078000,-0.00000019500,-0.000000099000
-0.0000083530,0.0000077830,0.0000098690,0.0000087700
-0.0000048610,0.0000094920,0.0000023220,0.0000012820
-0.00000024400,0.0000028410,-0.0000093680,0.00000066900
0.0000044290,-0.0000063120,-0.0000043420,0.0000087400
0.0000080780,-0.0000099060,0.0000084320,-0.0000031990
0.0000098560,-0.0000047760,0.0000061590,-0.0000041980
0.0000093510,0.0000045600,-0.0000071040,0.0000052410
0.0000066820,0.0000098810,-0.0000076910,0.0000075200
0.0000024650,0.0000064990,0.0000054460,0.0000062780
-0.0000023220,-0.0000026060,0.0000088650,-0.0000027040
-0.0000065720,-0.0000094160,-0.0000035350,0.0000093930
-0.0000093000,-0.0000079330,-0.0000096270,0.0000045110
-0.0000098750,0.00000053700,0.0000014590,-0.0000066760
-0.0000081620,0.0000085340,0.0000099420,-0.0000036660
-0.0000045600,0.0000090150,0.00000068300,0.0000078220
0.000000097000,0.0000015560,-0.0000097950,-0.0000093860
0.0000047330,-0.0000072730,-0.0000027940,-0.00000070500
0.0000082730,-0.0000096970,0.0000091920,0.0000021760
0.0000098970,-0.0000035800,0.0000047760,-0.0000028680
0.0000092290,0.0000056890,-0.0000081620,-0.0000084110
0.0000064240,0.0000099480,-0.0000065350,0.0000040230
0.0000021320,0.0000054460,0.0000067540,-0.0000044780
-0.0000026530,-0.0000038520,0.0000079910,0.0000081650
-0.0000068250,-0.0000097580,-0.0000050310,0.00000090000
-0.0000094160,-0.0000070700,-0.0000090760,-0.0000020500
-0.0000098270,0.0000018450,0.0000030740,0.00000063400
-0.0000079620,0.0000091350,0.0000097390,-0.00000095300
-0.0000042540,0.0000083800,-0.00000097500,-0.0000078490
0.00000043900,0.00000024400,-0.0000099490,-0.0000054340
0.0000050310,-0.0000081060,-0.0000011690,-0.0000017100
0.0000084580,-0.0000093170,0.0000096970,0.0000069160
0.0000099260,-0.0000023220,0.0000032590,-0.0000087820
0.0000090960,0.0000067180,-0.0000089940,0.0000030450
0.0000061590,0.0000098420,-0.0000051980,-0.0000020950
0.0000017970,0.0000042980,0.0000078740,0.0000011690
-0.0000029810,-0.0000050310,0.0000068960,0.0000090960
-0.0000070700,-0.0000099290,-0.0000063870,0.00000088800
-0.0000095210,-0.0000060820,-0.0000082730,-0.0000097190
-0.0000097680,0.0000031210,0.0000046040,-0.0000046070
-0.0000077530,0.0000095760,0.0000092650,-0.0000053700
-0.0000039420,0.0000075970,-0.0000026060,0.0000060540
0.00000078000,-0.0000010720,-0.0000098270,-0.00000016100
0.0000053230,-0.0000087980,0.00000048800,0.00000010400
0.0000086330,-0.0000087750,0.0000099320,0.0000061500
0.0000099440,-0.0000010230,0.0000016520,0.0000098010
0.0000089520,0.0000076290,-0.0000095760,-0.0000024410
0.0000058870,0.0000095630,-0.0000037170,-0.0000046140
0.0000014590,0.0000030740,0.0000087750,0.0000050160
-0.0000033060,-0.0000061210,0.0000056080,0.0000090220
-0.0000073060,-0.0000099260,-0.0000075660,-0.0000069850
-0.0000096150,-0.0000049890,-0.0000072390,0.0000030260
-0.0000096970,0.0000043420,0.0000060050,0.0000073540
-0.0000075340,0.0000098490,0.0000085340,-0.0000012140
-0.0000036260,0.0000066820,-0.0000041650,0.0000070120
0.0000011200,-0.0000023700,-0.0000094320,-0.00000054300
0.0000056080,-0.0000093350,0.0000021320,-0.0000030140
0.0000087980,-0.0000080780,0.0000098920,0.0000046660
0.0000099500,0.00000029300,0.0,0.0000044290
0.0000087980,0.0000084060,-0.0000098920,0.0000077840
0.0000056080,0.0000091160,-0.0000021320,-0.0000024240
0.0000011200,0.0000017970,0.0000094320,-0.0000043060
-0.0000036260,-0.0000071040,0.0000041650,0.0000061500
-0.0000075340,-0.0000097490,-0.0000085340,-0.0000091610
-0.0000096970,-0.0000038070,-0.0000060050,0.0000054630
-0.0000096150,0.0000054870,0.0000072390,-0.0000037230
-0.0000073060,0.0000099490,0.0000075660,0.0000020030
-0.0000033060,0.0000056490,-0.0000056080,0.0000028980
0.0000014590,-0.0000036260,-0.0000087750,0.0000021020
0.0000058870,-0.0000097080,0.0000037170,-0.00000084900
0.0000089520,-0.0000072390,0.0000095760,0.0000030020
0.0000099440,0.0000016040,-0.0000016520,0.0000031370
0.0000086330,0.0000090360,-0.0000099320,0.0000062980
0.0000053230,0.0000085090,-0.00000048800,-0.0000022870
0.00000078000,0.00000048800,0.0000098270,-0.0000059210
-0.0000039420,-0.0000079620,0.0000026060,0.0000073580
-0.0000077530,-0.0000094000,-0.0000092650,0.0000070450
-0.0000097680,-0.0000025590,-0.0000046040,-0.0000015450
-0.0000095210,0.0000065350,0.0000082730,0.0000062220
-0.0000070700,0.0000098750,0.0000063870,0.00000093100
-0.0000029810,0.0000045170,-0.0000068960,-0.0000041370
0.0000017970,-0.0000048190,-0.0000078740,-0.0000063920
0.0000061590,-0.0000099110,0.0000051980,0.0000095200
0.0000090960,-0.0000062740,0.0000089940,-0.0000089710
0.0000099260,0.0000028880,-0.0000032590,-0.00000086600
0.0000084580,0.0000095070,-0.0000096970,-0.0000065250
0.0000050310,0.0000077530,0.0000011690,0.0000051860
0.00000043900,-0.00000082900,0.0000099490,-0.00000083100
-0.0000042540,-0.0000086810,0.00000097500,-0.0000089530
-0.0000079620,-0.0000088870,-0.0000097390,-0.00000093200
-0.0000098270,-0.0000012660,-0.0000030740,-0.0000017890
-0.0000094160,0.0000074700,0.0000090760,-0.0000059550
-0.0000068250,0.0000096270,0.0000050310,0.0000055230
-0.0000026530,0.0000033060,-0.0000079910,-0.0000053500
0.0000021320,-0.0000059270,-0.0000067540,0.0000097880
0.0000064240,-0.0000099400,0.0000065350,0.0000034690
0.0000092290,-0.0000051980,0.0000081620,0.0000093660
0.0000098970,0.0000041210,-0.0000047760,-0.000000031000
0.0000082730,0.0000098110,-0.0000091920,-0.0000097400
0.0000047330,0.0000068600,0.0000027940,0.0000074120
0.000000097000,-0.0000021320,0.0000097950,-0.0000057110
-0.0000045600,-0.0000092470,-0.00000068300,0.0000030930
-0.0000081620,-0.0000082180,-0.0000099420,-0.0000092520
-0.0000098750,0.000000048000,-0.0000014590,-0.0000097700
-0.0000093000,0.0000082730,0.0000096270,0.0000092570
-0.0000065720,0.0000092110,0.0000035350,-0.0000072420
-0.0000023220,0.0000020360,-0.0000088650,-0.0000035030
0.0000024650,-0.0000069310,-0.0000054460,-0.0000070880
0.0000066820,-0.0000097950,0.0000076910,-0.0000061730
0.0000093510,-0.0000040320,0.0000071040,-0.0000093090
0.0000098560,0.0000052810,-0.0000061590,-0.00000099400
0.0000080780,0.0000099440,-0.0000084320,0.0000061120
0.0000044290,0.0000058480,0.0000043420,0.0000094790
-0.00000024400,-0.0000033980,0.0000093680,0.0000043570
-0.0000048610,-0.0000096510,-0.0000023220,0.0000084720
-0.0000083530,-0.0000074050,-0.0000098690,0.0000024920
-0.0000099110,0.0000013630,0.00000019500,-0.0000066410
-0.0000091730,0.0000089310,0.0000099110,-0.00000040300
-0.0000063120,0.0000086330,0.0000019410,0.0000065230
-0.0000019890,0.00000073100,-0.0000094920,0.0000088550
0.0000027940,-0.0000078130,-0.0000039870,0.0000095110
0.0000069310,-0.0000094770,0.0000086330,-0.0000073420
0.0000094630,-0.0000027940,0.0000058480,-0.0000015410
0.0000098030,0.0000063490,-0.0000073720,-0.00000082000
0.0000078740,0.0000099020,-0.0000074370,0.0000026220
0.0000041210,0.0000047330,0.0000057690,0.0000029390
-0.00000058500,-0.0000046040,0.0000086810,0.0000057850
-0.0000051570,-0.0000098860,-0.0000038970,0.0000065650
-0.0000085340,-0.0000064620,-0.0000095210,0.0000094550
-0.0000099350,0.0000026530,0.0000018450,0.0000057250
-0.0000090360,0.0000094320,0.0000099190,-0.00000094700
-0.0000060440,0.0000079030,0.00000029300,-0.0000036350
-0.0000016520,-0.00000058500,-0.0000098560,-0.0000078160
0.0000031210,-0.0000085590,-0.0000024170,0.0000043210
0.0000071720,-0.0000089940,0.0000093350,0.0000097970
0.0000095630,-0.0000015080,0.0000044290,-0.0000019750
0.0000097390,0.0000073060,-0.0000083800,-0.0000098640
0.0000076600,0.0000096860,-0.0000062360,0.0000026940
0.0000038070,0.0000035350,0.0000070350,0.0000036700
-0.00000092600,-0.0000057290,0.0000077530,-0.0000018820
-0.0000054460,-0.0000099480,-0.0000053640,-0.0000070730
-0.0000087050,-0.0000054050,-0.0000089090,-0.0000019880
-0.0000099480,0.0000038970,0.0000034430,-0.0000076130
-0.0000088870,0.0000097680,0.0000096510,-0.0000074150
-0.0000057690,0.0000070350,-0.0000013630,-0.0000073020
-0.0000013140,-0.0000018930,-0.0000099450,-0.0000069260
0.0000034430,-0.0000091540,-0.00000078000,0.0000063510
0.0000074050,-0.0000083530,0.0000097770,-0.00000082600
0.0000096510,-0.00000019500,0.0000028880,-0.0000034430
0.0000096630,0.0000081340,-0.0000091540,0.0000087550
0.0000074370,0.0000093000,-0.0000048610,0.0000076030
0.0000034890,0.0000022750,0.0000081060,-0.0000097290
-0.0000012660,-0.0000067540,0.0000066090,-0.00000079000
-0.0000057290,-0.0000098350,-0.0000066820,-0.0000030570
-0.0000088650,-0.0000042540,-0.0000080490,0.0000017540
-0.0000099480,0.0000050730,0.0000049460,0.0000048440
-0.0000087280,0.0000099320,0.0000091160,-0.0000045960
-0.0000054870,0.0000060440,-0.0000029810,-0.0000077320
-0.00000097500,-0.0000031670,-0.0000097580,-0.0000092800
0.0000037620,-0.0000095890,0.00000087800,0.0000016780
0.0000076290,-0.0000075660,0.0000099480,-0.0000076390
0.0000097290,0.0000011200,0.0000012660,0.0000051520
0.0000095760,0.0000088200,-0.0000096750,0.0000050630
0.0000072060,0.0000087510,-0.0000033520,-0.0000087880
0.0000031670,0.00000097500,0.0000089520,0.0000023170
-0.0000016040,-0.0000076600,0.0000052810,-0.0000055620
-0.0000060050,-0.0000095490,-0.0000078130,-0.0000029710
-0.0000090150,-0.0000030280,-0.0000069660,0.0000081760
-0.0000099380,0.0000061590,0.0000063120,-0.0000047370
-0.0000085590,0.0000099230,0.0000083260,-0.00000077200
-0.0000051980,0.0000049460,-0.0000045170,-0.0000077180
-0.00000063400,-0.0000043860,-0.0000093000,0.0000046300
0.0000040760,-0.0000098560,0.0000025120,-0.0000090280
0.0000078440,-0.0000066450,0.0000098420,-0.0000078760
0.0000097950,0.0000024170,-0.00000039000,0.0000028450
0.0000094770,0.0000093510,-0.0000099260,0.0000017020
0.0000069660,0.0000080490,-0.0000017490,-0.0000081520
0.0000028410,-0.00000034100,0.0000095490,-0.0000088370
-0.0000019410,-0.0000084320,0.0000038070,-0.00000026200
-0.0000062740,-0.0000090960,-0.0000087280,0.0000025240
-0.0000091540,-0.0000017490,-0.0000056890,-0.0000046410
-0.0000099150,0.0000071380,0.0000075020,-0.0000073430
-0.0000083800,0.0000097390,0.0000073060,0.0000050070
-0.0000049040,0.0000037620,-0.0000059270,0.0000046710
-0.00000029300,-0.0000055270,-0.0000085840,0.0000064720
0.0000043860,-0.0000099490,0.0000040760,0.0000035250
0.0000080490,-0.0000056080,0.0000094630,0.0000046760
0.0000098490,0.0000036710,-0.0000020360,-0.0000073050
0.0000093680,0.0000097180,-0.0000099020,-0.0000096040
0.0000067180,0.0000072060,-0.000000097000,-0.0000059600
0.0000025120,-0.0000016520,0.0000098810,0.00000097200
-0.0000022750,-0.0000090560,0.0000022270,-0.0000096350
-0.0000065350,-0.0000084830,-0.0000094000,0.0000044130
-0.0000092830,-0.00000043900,-0.0000042540,0.0000097550
-0.0000098810,0.0000079910,0.0000084830,0.0000048700
-0.0000081900,0.0000093840,0.0000060820,-0.0000064930
-0.0000046040,0.0000025120,-0.0000071720,-0.0000085790
0.000000048000,-0.0000065720,-0.0000076290,0.0000048490
0.0000046900,-0.0000098690,0.0000055270,0.0000087230
0.0000082450,-0.0000044730,0.0000088200,0.0000023390
0.0000098920,0.0000048610,-0.0000036260,-0.0000086320
0.0000092470,0.0000099150,-0.0000096020,-0.0000061380
0.0000064620,0.0000062360,0.0000015560,-0.0000012900
0.0000021800,-0.0000029350,0.0000099380,-0.0000058940
-0.0000026060,-0.0000095210,0.00000058500,-0.0000055070
-0.0000067890,-0.0000077220,-0.0000098110,0.0000044300
-0.0000094000,0.00000087800,-0.0000027000,0.0000070620
-0.0000098350,0.0000087050,0.0000092290,-0.0000047790
-0.0000079910,0.0000088650,0.0000046900,-0.0000064400
-0.0000042980,0.0000012170,-0.0000082180,-0.0000097710
0.00000039000,-0.0000075020,-0.0000064620,0.0000051090
0.0000049890,-0.0000096150,0.0000068250,-0.0000057970
0.0000084320,-0.0000032590,0.0000079330,-0.0000037050
0.0000099230,0.0000059660,-0.0000051150,0.0000026030
0.0000091160,0.0000099380,-0.0000090360,-0.0000046860
0.0000061980,0.0000051570,0.0000031670,-0.0000060890
0.0000018450,-0.0000041650,0.0000097180,-0.0000019710
-0.0000029350,-0.0000098190,-0.0000010720,0.0000040110
-0.0000070350,-0.0000068250,-0.0000099500,0.0000038040
-0.0000095070,0.0000021800,-0.0000010720,0.0000040830
-0.0000097770,0.0000092650,0.0000097180,-0.0000058710
-0.0000077830,0.0000081900,0.0000031670,-0.00000014100
-0.0000039870,-0.000000097000,-0.0000090360,-0.0000066770
0.00000073100,-0.0000083000,-0.0000051150,-0.0000059210
0.0000052810,-0.0000091920,0.0000079330,-0.0000075590
0.0000086080,-0.0000019890,0.0000068250,-0.0000087630
0.0000099420,0.0000069660,-0.0000064620,-0.0000049470
0.0000089730,0.0000097860,-0.0000082180,0.0000048060
0.0000059270,0.0000039870,0.0000046900,0.0000058210
0.0000015080,-0.0000053230,0.0000092290,0.0000072580
-0.0000032590,-0.0000099450,-0.0000027000,0.0000016600
-0.0000072730,-0.0000058080,-0.0000098110,0.0000019680
-0.0000096020,0.0000034430,0.00000058500,0.0000048810
-0.0000097080,0.0000096630,0.0000099380,-0.0000018980
-0.0000075660,0.0000073720,0.0000015560,-0.00000036600
-0.0000036710,-0.0000014110,-0.0000096020,0.0000078970
0.0000010720,-0.0000089520,-0.0000036260,-0.0000098800
0.0000055680,-0.0000086080,0.0000088200,0.0000066370
0.0000087750,-0.00000068300,0.0000055270,0.0000016150
0.0000099490,0.0000078440,-0.0000076290,-0.0000054060
0.0000088200,0.0000094630,-0.0000071720,0.0000043600
0.0000056490,0.0000027470,0.0000060820,0.0000017770
0.0000011690,-0.0000063870,0.0000084830,-0.00000085200
-0.0000035800,-0.0000098970,-0.0000042540,-0.0000043380
-0.0000075020,-0.0000046900,-0.0000094000,0.0000058930
-0.0000096860,0.0000046470,0.0000022270,-0.0000095980
-0.0000096270,0.0000098920,0.0000098810,-0.0000049990
-0.0000073390,0.0000064240,-0.000000097000,-0.00000065600
-0.0000033520,-0.0000027000,-0.0000099020,0.00000030700
0.0000014110,-0.0000094470,-0.0000020360,0.0000099060
0.0000058480,-0.0000078740,0.0000094630,-0.0000042810
0.0000089310,0.00000063400,0.0000040760,0.00000076700
0.0000099450,0.0000085840,-0.0000085840,-0.0000067670
0.0000086570,0.0000089730,-0.0000059270,0.0000013300
0.0000053640,0.0000014590,0.0000073060,0.0000041500
0.00000082900,-0.0000073390,0.0000075020,-0.0000055250
-0.0000038970,-0.0000096750,-0.0000056890,0.0000027730
-0.0000077220,-0.0000034890,-0.0000087280,0.00000090200
-0.0000097580,0.0000057690,0.0000038070,-0.0000079080
-0.0000095350,0.0000099470,0.0000095490,0.0000067620
-0.0000071040,0.0000053640,-0.0000017490,-0.0000076490
